firm,year,quarter,total_assets,current_assets,inventory,total_liabilities,short_term_debt,equity,revenue,cogs,operating_profit,interest_expense,net_income,cfo,capex,avg_total_assets,avg_equity,avg_inventory,ROA,ROE,NPM,TATO,ITO,DAR,DER,ICR,CR,QR,capex_abs,CFO_TA,FCF,FCF_TA,SIZE,REV_GROWTH_QOQ,REV_GROWTH_YOY,ROA_lag1,ROA_lag2,ROA_lag4
PV2,2020,3,281963916445.0,72908368853.0,26168166326.0,45541299257.0,45541299257.0,236422617188.0,0.0,0.0,1319522773.0,0.0,1319522773.0,1657128799.0,-140909091.0,281320179843.0,235762855801.5,26168166326.0,0.004690466122040741,0.005596822147891562,,0.0,0.0,0.16151463574199326,0.1926266606751341,,1.6009286085924195,1.0263256272780956,140909091.0,0.005890543650031844,1516219708.0,0.005389658533725438,26.36504494382868,-1.0,-1.0,0.00831368938490999,-0.010247734355067135,0.012753558550159876
PV2,2020,4,320496495684.0,111166338457.0,26168166326.0,84971227662.0,84971227662.0,235525268022.0,0.0,-34815269.0,-734161166.0,0.0,-734161166.0,-11701192968.0,-254859484.0,301230206064.5,235973942605.0,26168166326.0,-0.002437209653014678,-0.0031111959138171554,,0.0,-0.0013304435842494806,0.26512373397610906,0.36077329781050493,,1.308282126971254,1.000317101091056,254859484.0,-0.03884468666297867,-11956052452.0,-0.03969074884024063,26.493137179344085,,-1.0,0.004690466122040741,0.00831368938490999,0.011009076863264012
PV2,2021,1,335984469942.0,132141225835.0,26168166326.0,105197600117.0,105197600117.0,230786869825.0,0.0,0.0,-5702568628.0,-6251350559.0,-5702568628.0,7515029813.0,-1357314918.0,328240482813.0,233156068923.5,26168166326.0,-0.01737314233494099,-0.024458160811893982,,0.0,0.0,0.31310256731556657,0.45582142604892883,0.9122138606976816,1.256123958037384,1.007371455158079,1357314918.0,0.022894890199394887,6157714895.0,0.0187597667485399,26.540330775430704,,-1.0,-0.002437209653014678,0.004690466122040741,-0.010247734355067135
PV2,2021,2,357564281313.0,151445296195.0,26168166326.0,125340078576.0,125340078576.0,232224202737.0,4500000000.0,-4500000000.0,1437332912.0,6251350559.0,1437332912.0,325637916.0,-11047941300.0,346774375627.5,231505536281.0,26168166326.0,0.004144864825721616,0.006208632998976639,0.31940731377777776,0.012976737372411376,-0.17196466668468546,0.35053858879791583,0.539737361992156,0.22992358186195266,1.2082751017518398,0.9994977767070584,11047941300.0,0.0009390483809847459,-10722303384.0,-0.030920114453663505,26.60258099078551,,108.99999975555555,-0.01737314233494099,-0.002437209653014678,0.00831368938490999
PV2,2021,3,353371515328.0,147268735994.0,26168166326.0,125307305745.0,125307305745.0,228064209583.0,0.0,0.0,-4159993154.0,0.0,-4159993154.0,-4359931049.0,-22000000.0,355467898320.5,230144206160.0,26168166326.0,-0.011702865923069182,-0.018075593661080067,,0.0,0.0,0.35460499873253665,0.5494387127823166,,1.1752605733435164,0.9664286447466942,22000000.0,-0.012265329920365865,-4381931049.0,-0.012327220178540921,26.590785791795167,-1.0,,0.004144864825721616,-0.01737314233494099,0.004690466122040741
PV2,2021,4,381261380646.0,175051118823.0,26181793599.0,140380825935.0,140380825935.0,240880554711.0,0.0,0.0,8656351974.0,0.0,8656351974.0,-7021622773.0,-3817578586.0,367316447987.0,234472382147.0,26174979962.5,0.023566469787670286,0.03691842892001238,,0.0,0.0,0.36820101133018546,0.5827818941359711,,1.2469731365169006,1.0604676545565446,3817578586.0,-0.01911600422872571,-10839201359.0,-0.029509164150971042,26.666751015297258,,,-0.011702865923069182,0.004144864825721616,-0.002437209653014678
PV2,2022,1,385049209762.0,178650723464.0,26168166326.0,142367438233.0,142367438233.0,242681771529.0,0.0,0.0,1946571620.0,0.0,1946571620.0,-2420829228.0,-96942000.0,383155295204.0,241781163120.0,26174979962.5,0.005080372486992784,0.008050964743824498,,0.0,0.0,0.3697382948039232,0.5866424879628315,,1.2548566279012368,1.0710493848210256,96942000.0,-0.006318141125287331,-2517771228.0,-0.006571150808863245,26.676636980629862,,,0.023566469787670286,-0.011702865923069182,-0.01737314233494099
PV2,2022,2,395576639038.0,189094582387.0,26168166326.0,155366852458.0,155366852458.0,240209786580.0,0.0,0.0,-2471984949.0,0.0,-2471984949.0,-21423952479.0,0.0,390312924400.0,241445779054.5,26168166326.0,-0.006333341261501921,-0.010238261189242056,,0.0,0.0,0.39276043407375,0.646796513456192,,1.2170844642560905,1.0486562190287247,0.0,-0.05488917004717049,-21423952479.0,-0.05488917004717049,26.70361038297459,,-1.0,0.005080372486992784,0.023566469787670286,0.004144864825721616
PV2,2022,3,397411778307.0,190914528938.0,26168166326.0,155040000717.0,155040000717.0,242371777590.0,0.0,0.0,2161992010.0,-390337.0,2161992010.0,18895415719.0,0.0,396494208672.5,241290782085.0,26168166326.0,0.005452770715714999,0.008960110250868973,,0.0,0.0,0.39012432237786326,0.6396784405289471,-5538.7831796627015,1.2313888548445189,1.0626055330889566,0.0,0.04765622121509324,18895415719.0,0.04765622121509324,26.70823880504213,,,-0.006333341261501921,0.005080372486992784,-0.011702865923069182
PV2,2022,4,396878860442.0,188430795360.0,26168166326.0,155559135882.0,155559135882.0,241319724560.0,0.0,0.0,-1052054030.0,-390337.0,-1052054030.0,6338587104.0,-6395257000.0,397145319374.5,241845751075.0,26168166326.0,-0.0026490404863815965,-0.004350103424697928,,0.0,0.0,0.3919562148227178,0.6446184047558984,2695.2454673781886,1.211312947270001,1.0430928927059928,6395257000.0,0.015960372173045405,-56669896.0,-0.00014269309805603283,26.70689693364401,,,0.005452770715714999,-0.006333341261501921,0.023566469787670286
PV2,2023,1,395890313193.0,192540225837.0,26168166326.0,155233405442.0,155233405442.0,240656907751.0,0.0,0.0,4433008729.0,0.0,4433008729.0,4717862296.0,-163393499.0,396384586817.5,240988316155.5,26168166326.0,0.011183605206730726,0.018395118899206545,,0.0,0.0,0.3921121590219924,0.6450403061050507,,1.2403272690486649,1.0717542338086614,163393499.0,0.01190223447858773,4554468797.0,0.011490024961785231,26.704403022946575,,,-0.0026490404863815965,0.005452770715714999,0.005080372486992784
PV2,2023,2,399669176986.0,196181981476.0,26168166326.0,155320736808.0,155320736808.0,244348440178.0,0.0,0.0,3691532427.0,0.0,3691532427.0,1346561190.0,-94351207.0,397779745089.5,242502673964.5,26168166326.0,0.00928034288465193,0.015222646277048491,,0.0,0.0,0.3886232558119955,0.6356526634459129,,1.263076556986146,1.094598304411618,94351207.0,0.0033851929531932934,1252209983.0,0.003147998354512129,26.71390298431862,,,0.011183605206730726,-0.0026490404863815965,-0.006333341261501921
PV2,2023,3,402792772559.0,199252474288.0,26168166326.0,155097670464.0,155097670464.0,247695102095.0,0.0,0.0,3346661917.0,0.0,3346661917.0,20420578232.0,-65175603.0,401230974772.5,246021771136.5,26168166326.0,0.008340985934342618,0.013603112852736823,,0.0,0.0,0.3850557433755386,0.626163655042781,,1.2846903096088014,1.1159697463165632,65175603.0,0.05089481998137998,20355402629.0,0.05073238087000042,26.721688054628352,,,0.00928034288465193,0.011183605206730726,0.005452770715714999
